,text,label
10427,@USAirways been on hold way to long!  Is this the best level of service you can provide? - one hour+ is too long!,negative
10428,@USAirways thank you!!!,positive
10429,@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.,negative
10430,@USAirways hour 4 at the gate.,negative
10431,@USAirways don't think you guys could mess things up any more.. Never flying with you again!,negative
10432,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far,negative
10433,@USAirways so you strand my bag in Philly last Sat and strand me in Philly this Sat. thanks for the bullshit.,negative
10434,@USAirways Looks like I'm already delayed and will miss my connecting flight in Philadelphia. Do you un-delay your flights?,negative
10435,"@USAirways husband tried to use dividends &amp; companion fair for emergency, transferred &amp; put on hold for over two hours gave up #disappointed",negative
10436,@USAirways @rylietolbert15 wow you wouldn't say,negative
10437,"@USAirways BF has been stuck in CLT all day. Is the lounge offering free ""This weather sucks &amp; we all want to cry"" tequila shots?",negative
10438,“@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.” Stop sending generic responses,negative
10439,@USAirways sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt.,negative
10440,".@USAirways worst experience of all time. Will never, ever, ever travel with you again. EVER",negative
10441,"@USAirways I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn.",positive
10442,@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???,neutral
10443,@USAirways So you Cancelled Flightled my flight AGAIN? are you paying for my hotel?!,negative
10444,@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?,negative
10445,@USAirways I'm flying with you this Summer. Will I be able to leave Miami Airport during my 12 hour stopover there?,neutral
10446,@USAirways the plane crew has been as professional and courteous as the gate agents were flustered.,positive
10447,@USAirways hell is terrible gate agents. And a three hour wait at the gate.,negative
10448,"@USAirways I made the change online, but couldn't check-in online, so had to call (3 hrs on hold btw). Shouldn't have been charged $25",negative
10449,"@USAirways your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling.",positive
10450,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl",positive
10451,@USAirways nervous for flight tomrw out of key west not friendly customer service,negative
10452,"@USAirways I was calling before I left, and as it turns out @united answered their phones instead and they rebooked my USAir flight.",negative
10453,@USAirways Thank you for your help today.  I have been a loyal US airways customer and i appreciate your responding to my tweets.,positive
10454,@USAirways message me if you want to issue a refund so someone else can use my seats tomorrow AM #flightCancelled Flighted #custservicehasnonumber,neutral
10455,@USAirways an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!,positive
10456,@USAirways @AmericanAir won't even refund for a flight they Cancelled Flightled #horriblecustomerservice,negative
10457,"@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person.",negative
10458,@USAirways @AmericanAir  ..off to vegas http://t.co/AygAOeB6Uu,neutral
10459,@USAirways will you fly me to somewhere warm? I'm tired of this snow! :(,negative
10460,@USAirways why the hell u left *alliance and joined 1world is beyond me not a smart move time to start looking at other carriers,negative
10461,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.,negative
10462,@USAirways I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible,negative
10463,@USAirways but only for certain flights from CLT-NYC. The notion that you can't rebook customers for 48 hours is absurd.,negative
10464,@USAirways had to Cancelled Flight 4 of my flights because my versace biceps wouldn't stow completely under the seat in front of me.,negative
10465,"@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home",negative
10466,"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",negative
10467,"@USAirways flt last nght Cancelled Flighted-mech.probs, flt this am Cancelled Flighted-snow, finally on a flt home. 1st cls empty &amp; they won't let me sit there",negative
10468,@USAirways Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,neutral
10469,"@USAirways If I am traveling with an infant in my lap, is there anything I need to do to notify you?",neutral
10470,@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious,negative
10471,@USAirways @AmericanAir 9 empty seats open in 1st on AA1061. No upgrades for a U.S. Gold member? Would love consistent policies.,negative
10472,"@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!",positive
10473,"@USAirways status shows ""delayed"" it was just ""waiting for takeoff"" so did it depart? It certainly didn't at 4:17pm. http://t.co/emRUbu4WzD",negative
10474,@USAirways you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels,negative
10475,@USAirways can you help us figure out our correct six digit confirmation number?,neutral
10476,"@USAirways AND my rebooked flt isn't until Monday??  AND I don't get a voucher for a hotel?!  Never again, US airways.",negative
10477,@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice,positive
10478,@USAirways what about AA miles for USAir flights booked through American?,neutral
10479,@USAirways i hope i get the opportunity to join the team with this job opening!,positive
10480,@USAirways how is it that my flt to EWR was Cancelled Flightled yet flts to NYC from USAirways are still flying?,negative
10481,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,negative
10482,@USAirways can you DM me please?,neutral
10483,@USAirways need seat assignments for one leg of family's return flight - can you please help via Twitter PM?,neutral
10484,@USAirways thank you! You have always been so good to me. I will follow up.,positive
10485,@USAirways No Problem - he was the only person in the airport who would help :),positive
10486,@USAirways Okee doke,neutral
10487,"@USAirways thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed...",positive
10488,@USAirways Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel. #customerservice,positive
10489,"@USAirways I was told a ""return call"" by a human",negative
10490,"@USAirways guys I need help my reservations, tried calling and I'm told to call Late Flightr. Please help me here.",negative
10491,@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!,positive
10492,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!",negative
10493,"@USAirways comin in clutch and sending me to Charlotte then home, I h8 u @AmericanAir, except for Wayne u a real g #ThankJesus #ThankMe",negative
10494,@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!,neutral
10495,@USAirways Ok Thanks,neutral
10496,"@USAirways Every time I try, the line is disconnected b/c the system says you have too many calls. Glad your screw up matters so much to you",negative
10497,"@USAirways, another hour gone &amp; they sit with more snow on them! Seriously?! http://t.co/Fupf0UAyir",negative
10498,"@USAirways already did. I travel for a living, no help at all that it will take 3-4 weeks for any repair. And I have to pay to ship to TX.",negative
10499,"@USAirways We did. @AmericanAir said to open one with you, too.",negative
